pair,img_1,img_2,keyPressed
E_F_sandra_bullock.jpg P_M_boris_johnson.jpg,E_F_sandra_bullock.jpg,P_M_boris_johnson.jpg,0.949524563
E_F_sandra_bullock.jpg P_M_david_cameron.jpg,E_F_sandra_bullock.jpg,P_M_david_cameron.jpg,0.944409084
E_F_sandra_bullock.jpg P_M_donald_trump.jpg,E_F_sandra_bullock.jpg,P_M_donald_trump.jpg,0.842556447
E_F_sandra_bullock.jpg P_M_george_Wbush.jpg,E_F_sandra_bullock.jpg,P_M_george_Wbush.jpg,0.916851833
E_F_sandra_bullock.jpg P_M_Tony_Blair.jpg,E_F_sandra_bullock.jpg,P_M_Tony_Blair.jpg,0.836217687
E_M_Hugh_Grant.jpg E_M_michael_caine.jpg,E_M_Hugh_Grant.jpg,E_M_michael_caine.jpg,0.858183876
E_M_Hugh_Grant.jpg E_M_nicolas_cage.jpg,E_M_Hugh_Grant.jpg,E_M_nicolas_cage.jpg,0.833116412
E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg,E_M_Hugh_Grant.jpg,E_M_robert_de_niro.jpg,0.830154613
E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg,E_M_Hugh_Grant.jpg,E_M_tom_hankes.jpg,0.826829508
E_M_Hugh_Grant.jpg P_F_hillary_clinton.jpg,E_M_Hugh_Grant.jpg,P_F_hillary_clinton.jpg,0.859425858
E_M_Hugh_Grant.jpg P_F_nicola_sturgeon.jpg,E_M_Hugh_Grant.jpg,P_F_nicola_sturgeon.jpg,0.882525429
E_M_Hugh_Grant.jpg P_F_theresa_may.jpg,E_M_Hugh_Grant.jpg,P_F_theresa_may.jpg,0.665226579
E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg,E_M_Hugh_Grant.jpg,P_M_bill_clinton.jpg,0.725919962
E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg,E_M_Hugh_Grant.jpg,P_M_boris_johnson.jpg,0.773645818
E_M_Hugh_Grant.jpg P_M_david_cameron.jpg,E_M_Hugh_Grant.jpg,P_M_david_cameron.jpg,0.763841927
E_M_Hugh_Grant.jpg P_M_donald_trump.jpg,E_M_Hugh_Grant.jpg,P_M_donald_trump.jpg,0.825491309
E_M_Hugh_Grant.jpg P_M_george_Wbush.jpg,E_M_Hugh_Grant.jpg,P_M_george_Wbush.jpg,0.901582204
E_M_Hugh_Grant.jpg P_M_Tony_Blair.jpg,E_M_Hugh_Grant.jpg,P_M_Tony_Blair.jpg,0.843989551
E_M_michael_caine.jpg E_M_nicolas_cage.jpg,E_M_michael_caine.jpg,E_M_nicolas_cage.jpg,0.762898654
E_M_michael_caine.jpg E_M_robert_de_niro.jpg,E_M_michael_caine.jpg,E_M_robert_de_niro.jpg,0.710881233
E_M_michael_caine.jpg E_M_tom_hankes.jpg,E_M_michael_caine.jpg,E_M_tom_hankes.jpg,0.773671627
E_M_michael_caine.jpg P_F_hillary_clinton.jpg,E_M_michael_caine.jpg,P_F_hillary_clinton.jpg,0.859080017
E_M_michael_caine.jpg P_F_nicola_sturgeon.jpg,E_M_michael_caine.jpg,P_F_nicola_sturgeon.jpg,0.910171546
E_M_michael_caine.jpg P_F_theresa_may.jpg,E_M_michael_caine.jpg,P_F_theresa_may.jpg,0.757206827
E_M_michael_caine.jpg P_M_bill_clinton.jpg,E_M_michael_caine.jpg,P_M_bill_clinton.jpg,0.865392148
E_M_michael_caine.jpg P_M_boris_johnson.jpg,E_M_michael_caine.jpg,P_M_boris_johnson.jpg,0.800144717
E_M_michael_caine.jpg P_M_david_cameron.jpg,E_M_michael_caine.jpg,P_M_david_cameron.jpg,0.719283074
E_M_michael_caine.jpg P_M_donald_trump.jpg,E_M_michael_caine.jpg,P_M_donald_trump.jpg,0.70837608
E_M_michael_caine.jpg P_M_george_Wbush.jpg,E_M_michael_caine.jpg,P_M_george_Wbush.jpg,0.769446135
E_M_michael_caine.jpg P_M_Tony_Blair.jpg,E_M_michael_caine.jpg,P_M_Tony_Blair.jpg,0.694134295
E_M_nicolas_cage.jpg E_M_robert_de_niro.jpg,E_M_nicolas_cage.jpg,E_M_robert_de_niro.jpg,0.795980498
E_M_nicolas_cage.jpg E_M_tom_hankes.jpg,E_M_nicolas_cage.jpg,E_M_tom_hankes.jpg,0.811919361
E_M_nicolas_cage.jpg P_F_hillary_clinton.jpg,E_M_nicolas_cage.jpg,P_F_hillary_clinton.jpg,0.771199152
E_M_nicolas_cage.jpg P_F_nicola_sturgeon.jpg,E_M_nicolas_cage.jpg,P_F_nicola_sturgeon.jpg,0.846536189
E_M_nicolas_cage.jpg P_F_theresa_may.jpg,E_M_nicolas_cage.jpg,P_F_theresa_may.jpg,0.872594655
E_M_nicolas_cage.jpg P_M_bill_clinton.jpg,E_M_nicolas_cage.jpg,P_M_bill_clinton.jpg,0.924955226
E_M_nicolas_cage.jpg P_M_boris_johnson.jpg,E_M_nicolas_cage.jpg,P_M_boris_johnson.jpg,0.87031579
E_M_nicolas_cage.jpg P_M_david_cameron.jpg,E_M_nicolas_cage.jpg,P_M_david_cameron.jpg,0.749989778
E_M_nicolas_cage.jpg P_M_donald_trump.jpg,E_M_nicolas_cage.jpg,P_M_donald_trump.jpg,0.77279982
E_M_nicolas_cage.jpg P_M_george_Wbush.jpg,E_M_nicolas_cage.jpg,P_M_george_Wbush.jpg,0.787875235
E_M_nicolas_cage.jpg P_M_Tony_Blair.jpg,E_M_nicolas_cage.jpg,P_M_Tony_Blair.jpg,0.851886511
E_M_robert_de_niro.jpg E_M_tom_hankes.jpg,E_M_robert_de_niro.jpg,E_M_tom_hankes.jpg,0.793444917
E_M_robert_de_niro.jpg P_F_hillary_clinton.jpg,E_M_robert_de_niro.jpg,P_F_hillary_clinton.jpg,0.890883185
E_M_robert_de_niro.jpg P_F_nicola_sturgeon.jpg,E_M_robert_de_niro.jpg,P_F_nicola_sturgeon.jpg,0.877493478
E_M_robert_de_niro.jpg P_F_theresa_may.jpg,E_M_robert_de_niro.jpg,P_F_theresa_may.jpg,0.875643447
E_M_robert_de_niro.jpg P_M_bill_clinton.jpg,E_M_robert_de_niro.jpg,P_M_bill_clinton.jpg,0.868389964
E_M_robert_de_niro.jpg P_M_boris_johnson.jpg,E_M_robert_de_niro.jpg,P_M_boris_johnson.jpg,0.823834509
E_M_robert_de_niro.jpg P_M_david_cameron.jpg,E_M_robert_de_niro.jpg,P_M_david_cameron.jpg,0.729340047
E_M_robert_de_niro.jpg P_M_donald_trump.jpg,E_M_robert_de_niro.jpg,P_M_donald_trump.jpg,0.871493265
E_M_robert_de_niro.jpg P_M_george_Wbush.jpg,E_M_robert_de_niro.jpg,P_M_george_Wbush.jpg,0.68672207
E_M_robert_de_niro.jpg P_M_Tony_Blair.jpg,E_M_robert_de_niro.jpg,P_M_Tony_Blair.jpg,0.774728134
E_M_tom_hankes.jpg P_F_hillary_clinton.jpg,E_M_tom_hankes.jpg,P_F_hillary_clinton.jpg,0.750323787
