"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
1933,"P_M_donald_trump.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_M_donald_trump.png P_M_Tony_Blair.png",0.779098747945323,"33","Female","left",1,1,FALSE
3033,"E_F_angelina_jolie.png","P_F_hillary_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","2","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_angelina_jolie.png P_F_hillary_clinton.png",-1.94535699640335,"33","Female","left",0,0,FALSE
2298,"E_F_Judi_Dench.png","E_M_Hugh_Grant.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Judi_Dench.png E_M_Hugh_Grant.png",0.779098747945323,"33","Female","left",0,0,FALSE
1966,"E_F_Judi_Dench.png","P_M_david_cameron.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Judi_Dench.png P_M_david_cameron.png",0.779098747945323,"33","Female","left",0,1,FALSE
2850,"E_F_jennifer_aniston.png","E_M_michael_caine.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_jennifer_aniston.png E_M_michael_caine.png",0.779098747945323,"33","Female","left",0,0,FALSE
3300,"E_F_angelina_jolie.png","E_F_keira_knightley.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_angelina_jolie.png E_F_keira_knightley.png",-1.94535699640335,"33","Female","left",0,0,FALSE
1783,"P_F_hillary_clinton.png","P_M_david_cameron.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_F_hillary_clinton.png P_M_david_cameron.png",0.779098747945323,"33","Female","left",0,1,FALSE
1898,"E_M_Hugh_Grant.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_Hugh_Grant.png P_M_george_Wbush.png",0.779098747945323,"33","Female","left",0,0,FALSE
2149,"E_F_jennifer_aniston.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_jennifer_aniston.png P_M_donald_trump.png",0.779098747945323,"33","Female","left",0,1,FALSE
2583,"P_F_tehresy_may.png","P_M_boris_johnson.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_F_tehresy_may.png P_M_boris_johnson.png",-0.129053166837569,"33","Female","left",1,1,FALSE
