"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition","pair"
NA,"E_M_Hugh_Grant.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.4812786,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_F_nicola_sturgeon.jpg"
NA,"E_M_Hugh_Grant.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.5449108,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_F_tehresy_may.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.34580642,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.3997733,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.36130518,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_M_david_cameron.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.43515503,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_M_donald_trump.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.43847716,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_M_george_Wbush.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.40045398,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_M_Tony_Blair.jpg"
NA,"E_M_michael_caine.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.34511,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg E_M_nicolas_cage.jpg"
NA,"E_M_michael_caine.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.34916908,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg E_M_robert_de_niro.jpg"
NA,"E_M_michael_caine.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.3118655,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg E_M_tom_hankes.jpg"
NA,"E_M_michael_caine.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.40439373,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_F_hillary_clinton.jpg"
NA,"E_M_michael_caine.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.46449357,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_F_nicola_sturgeon.jpg"
NA,"E_M_michael_caine.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.4700665,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_F_tehresy_may.jpg"
NA,"E_M_michael_caine.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.35012132,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_M_bill_clinton.jpg"
NA,"E_M_michael_caine.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.3697186,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_M_boris_johnson.jpg"
NA,"E_M_michael_caine.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.33850485,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_M_david_cameron.jpg"
NA,"E_M_michael_caine.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.4258113,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_M_donald_trump.jpg"
NA,"E_M_michael_caine.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.39536524,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_M_george_Wbush.jpg"
NA,"E_M_michael_caine.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.23013389,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_michael_caine.jpg P_M_Tony_Blair.jpg"
NA,"E_M_nicolas_cage.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.3553657,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg E_M_robert_de_niro.jpg"
NA,"E_M_nicolas_cage.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.2670992,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg E_M_tom_hankes.jpg"
NA,"E_M_nicolas_cage.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.30984765,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_F_hillary_clinton.jpg"
NA,"E_M_nicolas_cage.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.3937332,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_F_nicola_sturgeon.jpg"
NA,"E_M_nicolas_cage.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.45465535,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_F_tehresy_may.jpg"
NA,"E_M_nicolas_cage.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.27077472,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_M_bill_clinton.jpg"
NA,"E_M_nicolas_cage.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.37031615,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_M_boris_johnson.jpg"
NA,"E_M_nicolas_cage.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.28754622,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_M_david_cameron.jpg"
NA,"E_M_nicolas_cage.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.33818775,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_M_donald_trump.jpg"
NA,"E_M_nicolas_cage.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.29580444,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_M_george_Wbush.jpg"
NA,"E_M_nicolas_cage.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.37476486,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_nicolas_cage.jpg P_M_Tony_Blair.jpg"
NA,"E_M_robert_de_niro.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.3134045,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg E_M_tom_hankes.jpg"
NA,"E_M_robert_de_niro.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.4293847,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_F_hillary_clinton.jpg"
NA,"E_M_robert_de_niro.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.5275985,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_F_nicola_sturgeon.jpg"
NA,"E_M_robert_de_niro.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.5410911,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_F_tehresy_may.jpg"
NA,"E_M_robert_de_niro.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.41599947,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_M_bill_clinton.jpg"
NA,"E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.5155716,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_M_boris_johnson.jpg"
NA,"E_M_robert_de_niro.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.45006454,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_M_david_cameron.jpg"
NA,"E_M_robert_de_niro.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.5077039,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_M_donald_trump.jpg"
NA,"E_M_robert_de_niro.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.36761647,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_M_george_Wbush.jpg"
NA,"E_M_robert_de_niro.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.32838863,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_robert_de_niro.jpg P_M_Tony_Blair.jpg"
NA,"E_M_tom_hankes.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.33920836,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_F_hillary_clinton.jpg"
NA,"E_M_tom_hankes.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.4832164,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_F_nicola_sturgeon.jpg"
NA,"E_M_tom_hankes.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.4997214,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_F_tehresy_may.jpg"
NA,"E_M_tom_hankes.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.30627823,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_M_bill_clinton.jpg"
NA,"E_M_tom_hankes.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.46754754,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_M_boris_johnson.jpg"
NA,"E_M_tom_hankes.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.36873245,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_M_david_cameron.jpg"
NA,"E_M_tom_hankes.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.38540262,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_M_donald_trump.jpg"
NA,"E_M_tom_hankes.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.30838114,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_M_george_Wbush.jpg"
NA,"E_M_tom_hankes.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.3646019,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_tom_hankes.jpg P_M_Tony_Blair.jpg"
NA,"P_F_hillary_clinton.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.3309701,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_hillary_clinton.jpg P_F_nicola_sturgeon.jpg"
NA,"P_F_hillary_clinton.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.2779807,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_hillary_clinton.jpg P_F_tehresy_may.jpg"
NA,"P_F_hillary_clinton.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.14556372,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_hillary_clinton.jpg P_M_bill_clinton.jpg"
NA,"P_F_hillary_clinton.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.32722706,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_hillary_clinton.jpg P_M_boris_johnson.jpg"
NA,"P_F_hillary_clinton.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.2827084,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_hillary_clinton.jpg P_M_david_cameron.jpg"
NA,"P_F_hillary_clinton.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.21390367,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_hillary_clinton.jpg P_M_donald_trump.jpg"
NA,"P_F_hillary_clinton.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.22827041,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_hillary_clinton.jpg P_M_george_Wbush.jpg"
NA,"P_F_hillary_clinton.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.40189588,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_hillary_clinton.jpg P_M_Tony_Blair.jpg"
NA,"P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.24885911,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_nicola_sturgeon.jpg P_F_tehresy_may.jpg"
NA,"P_F_nicola_sturgeon.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.37979817,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_nicola_sturgeon.jpg P_M_bill_clinton.jpg"
NA,"P_F_nicola_sturgeon.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.24961996,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_nicola_sturgeon.jpg P_M_boris_johnson.jpg"
NA,"P_F_nicola_sturgeon.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.24023819,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_nicola_sturgeon.jpg P_M_david_cameron.jpg"
NA,"P_F_nicola_sturgeon.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.40750927,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_nicola_sturgeon.jpg P_M_donald_trump.jpg"
NA,"P_F_nicola_sturgeon.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.38378215,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_nicola_sturgeon.jpg P_M_george_Wbush.jpg"
NA,"P_F_nicola_sturgeon.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.4280197,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_nicola_sturgeon.jpg P_M_Tony_Blair.jpg"
NA,"P_F_tehresy_may.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.34530967,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_tehresy_may.jpg P_M_bill_clinton.jpg"
NA,"P_F_tehresy_may.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.19689357,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_tehresy_may.jpg P_M_boris_johnson.jpg"
NA,"P_F_tehresy_may.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.19533163,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_tehresy_may.jpg P_M_david_cameron.jpg"
NA,"P_F_tehresy_may.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.29686606,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_tehresy_may.jpg P_M_donald_trump.jpg"
NA,"P_F_tehresy_may.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.3747815,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_tehresy_may.jpg P_M_george_Wbush.jpg"
NA,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.41258663,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg"
NA,"P_M_bill_clinton.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.29575855,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_bill_clinton.jpg P_M_boris_johnson.jpg"
NA,"P_M_bill_clinton.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.21991944,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_bill_clinton.jpg P_M_david_cameron.jpg"
NA,"P_M_bill_clinton.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.23636293,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_bill_clinton.jpg P_M_donald_trump.jpg"
NA,"P_M_bill_clinton.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.18244493,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_bill_clinton.jpg P_M_george_Wbush.jpg"
NA,"P_M_bill_clinton.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.40304685,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_bill_clinton.jpg P_M_Tony_Blair.jpg"
NA,"P_M_boris_johnson.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.115024745,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_boris_johnson.jpg P_M_david_cameron.jpg"
NA,"P_M_boris_johnson.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.35211003,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_boris_johnson.jpg P_M_donald_trump.jpg"
NA,"P_M_boris_johnson.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.3579939,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_boris_johnson.jpg P_M_george_Wbush.jpg"
NA,"P_M_boris_johnson.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.3570584,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_boris_johnson.jpg P_M_Tony_Blair.jpg"
NA,"P_M_david_cameron.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.31164056,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_david_cameron.jpg P_M_donald_trump.jpg"
NA,"P_M_david_cameron.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.24292976,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_david_cameron.jpg P_M_george_Wbush.jpg"
NA,"P_M_david_cameron.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.31936914,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_david_cameron.jpg P_M_Tony_Blair.jpg"
NA,"P_M_donald_trump.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.27020276,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_donald_trump.jpg P_M_george_Wbush.jpg"
NA,"P_M_donald_trump.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.45023566,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_donald_trump.jpg P_M_Tony_Blair.jpg"
NA,"P_M_george_Wbush.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.35101354,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","P_M_george_Wbush.jpg P_M_Tony_Blair.jpg"
