"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition"
1748,"E_F_jennifer_aniston.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4","18","12345","E_F_jennifer_aniston.jpg P_M_boris_johnson.jpg",0.25173526040368,"32","Female","right",1,1,FALSE,"international/./visual_perception"
4009,"P_M_bill_clinton.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","1","18","12345","P_M_bill_clinton.jpg P_M_george_Wbush.jpg",-2.10054504172907,"32","Female","right",1,1,FALSE,"international/./visual_perception"
2000,"E_F_jennifer_aniston.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","18","12345","E_F_jennifer_aniston.jpg E_M_Hugh_Grant.jpg",0.25173526040368,"32","Female","right",1,1,FALSE,"international/./visual_perception"
2304,"E_M_Hugh_Grant.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","18","12345","E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg",0.25173526040368,"32","Female","right",1,1,FALSE,"international/./visual_perception"
3013,"P_M_donald_trump.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3","18","12345","P_M_donald_trump.jpg P_M_Tony_Blair.jpg",-0.53235817364057,"32","Female","right",1,1,FALSE,"international/./visual_perception"
1920,"E_M_michael_caine.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","3","18","12345","E_M_michael_caine.jpg P_F_hillary_clinton.jpg",-0.53235817364057,"32","Female","right",1,1,FALSE,"international/./visual_perception"
2630,"E_F_angelina_jolie.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","18","12345","E_F_angelina_jolie.jpg P_F_hillary_clinton.jpg",0.25173526040368,"32","Female","right",1,1,FALSE,"international/./visual_perception"
1819,"P_M_david_cameron.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","2","18","12345","P_M_david_cameron.jpg P_M_george_Wbush.jpg",-1.31645160768482,"32","Female","right",1,1,FALSE,"international/./visual_perception"
2302,"E_M_michael_caine.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","18","12345","E_M_michael_caine.jpg E_M_nicolas_cage.jpg",0.25173526040368,"32","Female","right",1,1,FALSE,"international/./visual_perception"
4591,"E_M_tom_hankes.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","2","18","12345","E_M_tom_hankes.jpg P_M_george_Wbush.jpg",-1.31645160768482,"32","Female","right",1,1,FALSE,"international/./visual_perception"
1989,"E_M_tom_hankes.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","18","12345","E_M_tom_hankes.jpg P_M_donald_trump.jpg",0.25173526040368,"32","Female","right",1,1,FALSE,"international/./visual_perception"
2197,"E_F_Judi_Dench.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5","18","12345","E_F_Judi_Dench.jpg E_F_keira_knightley.jpg",1.03582869444793,"32","Female","right",1,1,FALSE,"international/./visual_perception"
3264,"E_F_jennifer_aniston.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","18","12345","E_F_jennifer_aniston.jpg E_M_robert_de_niro.jpg",1.03582869444793,"32","Female","right",1,1,FALSE,"international/./visual_perception"
2178,"E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","18","12345","E_M_robert_de_niro.jpg P_M_boris_johnson.jpg",-0.53235817364057,"32","Female","right",1,1,FALSE,"international/./visual_perception"
4125,"E_M_tom_hankes.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_tom_hankes.jpg P_M_boris_johnson.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
6585,"E_F_Judi_Dench.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","19","12345","E_F_Judi_Dench.jpg E_M_nicolas_cage.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4430,"E_F_Judi_Dench.jpg","E_F_Kate_Winslet.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5","19","12345","E_F_Judi_Dench.jpg E_F_Kate_Winslet.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4823,"E_M_michael_caine.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_michael_caine.jpg P_M_george_Wbush.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3894,"P_M_bill_clinton.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","19","12345","P_M_bill_clinton.jpg P_M_donald_trump.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2682,"E_M_michael_caine.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","19","12345","E_M_michael_caine.jpg E_M_tom_hankes.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2394,"E_F_Judi_Dench.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_Judi_Dench.jpg P_M_donald_trump.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3190,"E_F_angelina_jolie.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","19","12345","E_F_angelina_jolie.jpg E_F_sandra_bullock.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
6363,"E_F_jennifer_aniston.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","19","12345","E_F_jennifer_aniston.jpg E_M_michael_caine.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3114,"E_M_Hugh_Grant.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","4","19","12345","E_M_Hugh_Grant.jpg P_F_tehresy_may.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2787,"E_F_Judi_Dench.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","19","12345","E_F_Judi_Dench.jpg P_F_hillary_clinton.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3518,"E_F_keira_knightley.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","19","12345","E_F_keira_knightley.jpg P_F_tehresy_may.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3115,"E_F_angelina_jolie.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","19","12345","E_F_angelina_jolie.jpg P_M_george_Wbush.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2299,"E_F_Kate_Winslet.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","19","12345","E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2598,"E_M_nicolas_cage.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_nicolas_cage.jpg P_M_boris_johnson.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2954,"P_M_donald_trump.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","19","12345","P_M_donald_trump.jpg P_M_Tony_Blair.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2502,"E_F_angelina_jolie.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","3","19","12345","E_F_angelina_jolie.jpg P_M_Tony_Blair.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3018,"E_F_angelina_jolie.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_angelina_jolie.jpg P_M_david_cameron.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2322,"E_M_michael_caine.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","4","19","12345","E_M_michael_caine.jpg P_F_nicola_sturgeon.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2949,"P_M_boris_johnson.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3","19","12345","P_M_boris_johnson.jpg P_M_david_cameron.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2659,"P_F_nicola_sturgeon.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","3","19","12345","P_F_nicola_sturgeon.jpg P_M_Tony_Blair.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2067,"E_F_jennifer_aniston.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4","19","12345","E_F_jennifer_aniston.jpg P_M_bill_clinton.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2482,"E_F_sandra_bullock.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_sandra_bullock.jpg P_M_boris_johnson.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2386,"E_M_michael_caine.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","19","12345","E_M_michael_caine.jpg P_M_bill_clinton.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2250,"P_M_boris_johnson.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","19","12345","P_M_boris_johnson.jpg P_M_donald_trump.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3422,"E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","19","12345","E_M_robert_de_niro.jpg P_M_boris_johnson.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1915,"E_F_jennifer_aniston.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","19","12345","E_F_jennifer_aniston.jpg E_M_tom_hankes.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2714,"E_M_Hugh_Grant.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","19","12345","E_M_Hugh_Grant.jpg P_M_george_Wbush.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3751,"E_F_Judi_Dench.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","19","12345","E_F_Judi_Dench.jpg E_F_sandra_bullock.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2115,"P_M_bill_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","19","12345","P_M_bill_clinton.jpg P_M_boris_johnson.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1803,"E_F_Kate_Winslet.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_Kate_Winslet.jpg P_M_david_cameron.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3291,"P_F_tehresy_may.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","19","12345","P_F_tehresy_may.jpg P_M_bill_clinton.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2131,"P_M_david_cameron.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3","19","12345","P_M_david_cameron.jpg P_M_george_Wbush.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2107,"E_F_Judi_Dench.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4","19","12345","E_F_Judi_Dench.jpg P_M_Tony_Blair.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2958,"E_F_keira_knightley.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_keira_knightley.jpg P_M_bill_clinton.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2378,"E_M_nicolas_cage.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","19","12345","E_M_nicolas_cage.jpg E_M_tom_hankes.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2811,"E_F_jennifer_aniston.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","19","12345","E_F_jennifer_aniston.jpg E_M_nicolas_cage.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2283,"P_F_tehresy_may.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","19","12345","P_F_tehresy_may.jpg P_M_donald_trump.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2310,"E_F_Kate_Winslet.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","19","12345","E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2298,"P_M_bill_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3","19","12345","P_M_bill_clinton.jpg P_M_david_cameron.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2060,"E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","19","12345","E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2274,"P_F_tehresy_may.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","19","12345","P_F_tehresy_may.jpg P_M_boris_johnson.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2610,"E_M_nicolas_cage.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","19","12345","E_M_nicolas_cage.jpg P_M_george_Wbush.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2935,"P_F_nicola_sturgeon.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","19","12345","P_F_nicola_sturgeon.jpg P_M_boris_johnson.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2074,"E_F_keira_knightley.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","19","12345","E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2323,"E_F_Judi_Dench.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4","19","12345","E_F_Judi_Dench.jpg P_M_george_Wbush.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2959,"E_M_Hugh_Grant.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","19","12345","E_M_Hugh_Grant.jpg P_M_donald_trump.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2274,"E_M_robert_de_niro.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","19","12345","E_M_robert_de_niro.jpg E_M_tom_hankes.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1811,"E_M_tom_hankes.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","19","12345","E_M_tom_hankes.jpg P_M_george_Wbush.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4724,"P_M_donald_trump.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3","19","12345","P_M_donald_trump.jpg P_M_george_Wbush.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2920,"P_F_hillary_clinton.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","19","12345","P_F_hillary_clinton.jpg P_M_bill_clinton.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2299,"E_M_nicolas_cage.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","19","12345","E_M_nicolas_cage.jpg P_F_hillary_clinton.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2198,"E_M_Hugh_Grant.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","19","12345","E_M_Hugh_Grant.jpg P_F_nicola_sturgeon.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2746,"E_M_robert_de_niro.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","19","12345","E_M_robert_de_niro.jpg P_F_tehresy_may.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1923,"E_M_Hugh_Grant.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2771,"E_F_angelina_jolie.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","19","12345","E_F_angelina_jolie.jpg P_M_bill_clinton.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3231,"P_M_bill_clinton.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","19","12345","P_M_bill_clinton.jpg P_M_george_Wbush.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3018,"E_M_Hugh_Grant.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","19","12345","E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2123,"E_M_nicolas_cage.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","19","12345","E_M_nicolas_cage.jpg P_F_nicola_sturgeon.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2814,"E_M_robert_de_niro.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_robert_de_niro.jpg P_M_donald_trump.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2419,"E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","19","12345","E_M_Hugh_Grant.jpg E_M_michael_caine.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2578,"E_M_Hugh_Grant.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","19","12345","E_M_Hugh_Grant.jpg E_M_nicolas_cage.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2427,"E_F_Kate_Winslet.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_Kate_Winslet.jpg P_M_boris_johnson.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2866,"P_F_hillary_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","19","12345","P_F_hillary_clinton.jpg P_M_david_cameron.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2161,"E_F_keira_knightley.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","19","12345","E_F_keira_knightley.jpg P_M_donald_trump.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2190,"E_M_tom_hankes.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_tom_hankes.jpg P_M_donald_trump.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2923,"E_M_michael_caine.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_michael_caine.jpg P_M_boris_johnson.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4598,"E_F_keira_knightley.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","19","12345","E_F_keira_knightley.jpg E_M_nicolas_cage.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3950,"E_F_jennifer_aniston.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","19","12345","E_F_jennifer_aniston.jpg P_F_tehresy_may.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2803,"E_M_michael_caine.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","19","12345","E_M_michael_caine.jpg E_M_robert_de_niro.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2171,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","19","12345","E_F_angelina_jolie.jpg E_M_michael_caine.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1987,"E_M_nicolas_cage.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_nicolas_cage.jpg P_M_Tony_Blair.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2414,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","19","12345","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2338,"E_M_tom_hankes.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","19","12345","E_M_tom_hankes.jpg P_M_Tony_Blair.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2747,"E_F_angelina_jolie.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","3","19","12345","E_F_angelina_jolie.jpg E_M_Hugh_Grant.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2323,"E_F_angelina_jolie.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","19","12345","E_F_angelina_jolie.jpg P_F_nicola_sturgeon.jpg",1.71573477357308,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2203,"P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","4","19","12345","P_F_nicola_sturgeon.jpg P_F_tehresy_may.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2939,"E_F_Judi_Dench.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","19","12345","E_F_Judi_Dench.jpg P_F_nicola_sturgeon.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3158,"E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","19","12345","E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg",-2.51789648589296,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2426,"E_M_nicolas_cage.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","19","12345","E_M_nicolas_cage.jpg E_M_robert_de_niro.jpg",-1.45948867102645,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1959,"E_F_angelina_jolie.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_angelina_jolie.jpg P_M_boris_johnson.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3943,"E_F_jennifer_aniston.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4","19","12345","E_F_jennifer_aniston.jpg P_M_david_cameron.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2259,"E_F_keira_knightley.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_keira_knightley.jpg P_M_Tony_Blair.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1915,"E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","19","12345","E_F_Judi_Dench.jpg P_M_bill_clinton.jpg",0.657326958706569,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2866,"E_M_michael_caine.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","19","12345","E_M_michael_caine.jpg E_M_nicolas_cage.jpg",-0.401080856159941,"30","Female","right",1,1,FALSE,"international/./visual_perception"
