"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","condition","pair"
4399,"E_M_liam_neeson.jpg","E_M_Martin_Freeman.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_liam_neeson.jpg E_M_Martin_Freeman.jpg"
3615,"P_F_nicola_sturgeon.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","P_F_nicola_sturgeon.jpg P_M_bill_clinton.jpg"
6527,"P_M_bill_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","P_M_bill_clinton.jpg P_M_boris_johnson.jpg"
3899,"P_F_hillary_clinton.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","P_F_hillary_clinton.jpg P_M_Tony_Blair.jpg"
3626,"P_M_david_cameron.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","P_M_david_cameron.jpg P_M_george_Wbush.jpg"
3566,"E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg"
3169,"E_M_nicolas_cage.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_nicolas_cage.jpg P_M_david_cameron.jpg"
3470,"E_F_keira_knightley.jpg","E_M_anthony_hopkins.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_keira_knightley.jpg E_M_anthony_hopkins.jpg"
4046,"E_M_tom_hankes.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_tom_hankes.jpg P_M_Tony_Blair.jpg"
7210,"E_M_Hugh_Grant.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg"
5025,"P_F_angela_rayner.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",0,1,0,0,TRUE,"semantic_pics","P_F_angela_rayner.jpg P_M_david_cameron.jpg"
3485,"P_F_angela_rayner.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",0,1,0,0,TRUE,"semantic_pics","P_F_angela_rayner.jpg P_M_george_Wbush.jpg"
4183,"E_M_Hugh_Grant.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg"
3127,"E_M_anthony_hopkins.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","57e508cec3e5930001447391","11/30/2021, 18:24:29",-1.25219605178566,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_anthony_hopkins.jpg E_M_robert_de_niro.jpg"
4071,"E_F_jennifer_aniston.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","3","57e508cec3e5930001447391","11/30/2021, 18:24:29",-1.25219605178566,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_jennifer_aniston.jpg P_M_bill_clinton.jpg"
4359,"E_F_jennifer_aniston.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_jennifer_aniston.jpg P_M_Tony_Blair.jpg"
4301,"E_F_jennifer_aniston.jpg","E_M_anthony_hopkins.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_jennifer_aniston.jpg E_M_anthony_hopkins.jpg"
