"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
1877,"E_M_M_tavori.jpg","P_P_M_liberman.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,1,0,0,TRUE,"E_M_M_tavori.jpg P_P_M_liberman.jpg"
1129,"E_H_F_yanai.jpg","P_N_M_lapid.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",0,1,0,0,TRUE,"E_H_F_yanai.jpg P_N_M_lapid.jpg"
1884,"P_N_M_lapid.jpg","P_P_M_zamir.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",1,0,0,0,TRUE,"P_N_M_lapid.jpg P_P_M_zamir.jpg"
1764,"E_C_M_katorza.jpg","E_M_M_Ivri.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,0,0,0,TRUE,"E_C_M_katorza.jpg E_M_M_Ivri.jpg"
2093,"E_M_M_Ivri.jpg","P_P_M_liberman.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",0,1,0,0,TRUE,"E_M_M_Ivri.jpg P_P_M_liberman.jpg"
1964,"E_C_F_ornaBanai.jpg","E_C_F_shaniCo.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-1.71207590675671,"31","M","right",1,1,0,0,TRUE,"E_C_F_ornaBanai.jpg E_C_F_shaniCo.jpg"
1756,"E_C_M_katorza.jpg","E_M_F_rita.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,0,0,0,TRUE,"E_C_M_katorza.jpg E_M_F_rita.jpg"
1861,"E_C_M_alfi.jpg","P_P_M_smootrich.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-1.71207590675671,"31","M","right",1,1,0,0,TRUE,"E_C_M_alfi.jpg P_P_M_smootrich.jpg"
1782,"E_M_M_Ivri.jpg","P_P_M_benet.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",0,1,0,0,TRUE,"E_M_M_Ivri.jpg P_P_M_benet.jpg"
3893,"E_M_M_Ivri.jpg","P_P_M_zamir.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","2","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-2.60574190204181,"31","M","right",0,0,0,0,TRUE,"E_M_M_Ivri.jpg P_P_M_zamir.jpg"
3028,"E_C_M_katorza.jpg","E_C_M_mushonov.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",1,0,0,0,TRUE,"E_C_M_katorza.jpg E_C_M_mushonov.jpg"
1852,"P_P_M_benet.jpg","P_P_M_zamir.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,0,0,0,TRUE,"P_P_M_benet.jpg P_P_M_zamir.jpg"
2362,"E_C_F_harLev.jpg","P_P_M_liberman.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"E_C_F_harLev.jpg P_P_M_liberman.jpg"
2645,"E_C_M_mushonov.jpg","E_M_F_rita.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",0,0,0,0,TRUE,"E_C_M_mushonov.jpg E_M_F_rita.jpg"
1852,"E_C_M_shaharHasson.jpg","E_M_M_tavori.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-1.71207590675671,"31","M","right",1,1,0,0,TRUE,"E_C_M_shaharHasson.jpg E_M_M_tavori.jpg"
3367,"E_C_M_alfi.jpg","P_P_F_michaeliM.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",1,1,0,0,TRUE,"E_C_M_alfi.jpg P_P_F_michaeliM.jpg"
